Episode,R_total,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
5441,5.179999769,0,0,0,0,4.879999757,0.300000012
5442,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5443,5.099999905,0,0,0,0,4.799999714,0.300000012
5444,105.999996,0,14.19999999,0,0,74.51999737,17.27999957
5445,99.89999641,-1.000000119,17.5,0,0,57.83999798,25.55999901
5446,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5447,45.63999832,0,8,4,0,23.91999874,9.719999671
5448,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5449,71.93999685,0,17.09999996,0,0,46.43999796,8.399999924
5450,65.83999813,-1.000000119,11.5,0,0,42.5599979,12.77999968
5451,6.099999845,0,1,0,0,4.799999714,0.300000012
5452,96.75999692,0,8.199999988,0,0,52.19999807,36.35999887
5453,59.25999766,-1.000000119,4.699999988,0,0,45.95999696,9.59999983
5454,102.4599952,0,17.5,-2,0,55.51999792,31.43999855
5455,59.31999797,0,8.199999988,0,0,35.99999839,15.11999939
5456,9.819999456,0,0,0,0,9.15999946,0.659999996
5457,165.559992,0,19.19999999,18,0,87.07999764,41.27999879
5458,62.11999848,0,7.699999988,0,0,38.87999719,15.53999951
5459,94.91999692,0,14,-4,0,60.19999675,24.71999932
5460,92.79999633,0,17.5,0,0,63.23999572,12.05999975
5461,4.259999633,0,-2,0,0,5.959999621,0.300000012
5462,62.71999682,-1.000000119,4.5,0,0,50.39999786,8.819999821
5463,199.4399927,0,40.39999998,6,0,84.87999681,68.15999772
5464,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5465,184.8199929,-1.000000119,40.89999998,2,0,81.95999833,60.95999832
5466,64.95999779,-1.000000119,9,-2,0,42.63999677,16.31999954
5467,65.8999975,-1.000000119,8,0,0,48.03999734,10.85999978
5468,56.09999844,0,4.5,-2,0,33.91999751,19.67999934
5469,4.099999905,0,-1,0,0,4.799999714,0.300000012
5470,104.7999982,0,10.5,0,0,66.51999836,27.77999894
5471,29.199999,0,3.199999988,0,0,22.87999956,3.119999975
5472,29.99999905,0,3.899999976,0,0,21.11999874,4.979999967
5473,122.8199947,0,17.69999999,0,0,63.83999871,41.27999862
5474,80.21999596,-1.000000119,22.69999999,0,0,52.15999705,6.359999903
5475,116.1599962,-1.000000119,11.39999998,0,0,69.99999717,35.75999884
5476,102.0599953,0,22.69999999,0,0,61.83999726,17.51999942
5477,50.27999817,-1.000000119,3.199999988,0,0,41.23999833,6.839999892
5478,85.55999841,0,16.19999999,0,0,55.91999801,13.43999971
5479,75.61999743,-1.000000119,13,0,0,48.55999629,15.05999945
5480,114.4799969,-1.000000119,17.99999994,0,0,73.23999625,24.23999955
5481,60.25999853,0,10,0,0,45.63999936,4.619999915
5482,62.99999689,-1.000000119,11.5,0,0,46.19999686,6.299999878
5483,36.63999891,0,4.5,0,0,21.51999813,10.61999962
5484,123.3399938,-1.000000119,15.19999999,-2,0,76.75999592,34.37999864
5485,6.119999766,0,0.5,0,0,5.319999695,0.300000012
5486,61.89999674,0,10.19999999,0,0,40.71999799,10.97999957
5487,67.87999677,0,3.199999988,0,0,47.51999786,17.1599996
5488,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5489,29.05999878,0,2.099999964,0,0,22.15999829,4.800000004
5490,81.05999781,-1.000000119,20.39999998,0,0,45.87999863,15.77999972
5491,5.69999969,0,0,0,0,5.399999678,0.300000012
5492,6.319999695,0,0.5,0,0,5.519999623,0.300000012
5493,5.179999769,0,0,0,0,4.879999757,0.300000012
5494,50.77999845,0,9.399999976,0,0,31.23999809,10.13999978
5495,6.699999869,0,1,0,0,5.399999678,0.300000012
5496,53.23999918,0,10,-2,0,23.03999931,22.19999924
5497,27.93999934,0,5.699999988,0,0,19.35999875,2.879999995
5498,8.019999564,0,0,0,0,7.359999567,0.659999996
5499,58.85999823,-1.000000119,10,0,0,43.67999843,6.17999988
5500,159.679994,0,36.49999994,0,0,87.839995,35.33999933
5501,49.97999786,-1.000000119,9,0,0,36.63999753,5.339999899
5502,38.87999946,0,5.899999976,0,0,27.7599985,5.219999969
5503,32.21999866,0,3.199999988,0,0,25.11999813,3.899999976
5504,58.55999781,-1.000000119,12.5,0,0,38.23999912,8.819999732
5505,4.679999828,0,-0.5,0,0,4.879999757,0.300000012
5506,36.25999856,0,4.199999988,0,0,29.35999826,2.699999996
5507,9.459999859,0,2,0,0,7.159999549,0.300000012
5508,82.47999614,-1.000000119,11.19999999,0,0,53.07999806,19.19999961
5509,6.699999869,0,1,0,0,5.399999678,0.300000012
5510,80.69999775,0,14.5,0,0,48.55999792,17.63999949
5511,30.2199986,0,1.5,-2,0,22.91999847,7.799999729
5512,84.49999586,-1.000000119,21.19999999,0,0,53.43999799,10.85999982
5513,6.099999905,0,1,0,0,4.799999714,0.300000012
5514,142.3399954,-1.000000119,24.69999999,-6,0,81.91999608,42.71999864
5515,71.99999791,0,11.5,0,0,50.23999801,10.25999979
5516,27.99999881,0,4.5,0,0,17.43999898,6.059999853
5517,75.09999695,0,8,0,0,57.07999702,10.01999979
5518,60.25999723,0,9,0,0,43.39999762,7.859999798
5519,60.37999801,0,6.5,0,0,35.15999824,18.71999914
5520,34.49999839,0,6.199999988,0,0,24.99999848,3.299999982
5521,120.2399958,0,26,-2,0,70.79999532,25.43999911
5522,89.77999708,0,15,0,0,53.23999873,21.53999925
5523,73.43999732,0,11.19999999,0,0,48.07999784,14.15999965
5524,69.99999819,-1.000000119,5.199999988,0,0,48.75999657,17.03999938
5525,119.1399946,0,17.19999999,4,0,55.03999686,42.89999848
5526,64.27999818,0,16,-4,0,36.31999832,15.95999952
5527,63.31999665,-1.000000119,11.5,0,0,46.63999686,6.17999988
5528,104.6399965,-1.000000119,15.89999998,0,0,68.31999618,21.41999955
5529,70.29999739,0,13,0,0,50.99999772,6.299999878
5530,61.19999821,0,6.5,0,0,46.47999829,8.219999835
5531,79.01999681,-1.000000119,12.5,0,0,50.83999714,16.67999952
5532,9.099999666,0,1,0,0,7.799999535,0.300000012
5533,93.5199954,-1.000000119,11,4,0,54.19999752,25.31999923
5534,68.51999746,0,10.59999996,0,0,46.27999708,11.63999984
5535,74.21999733,0,8,0,0,48.63999781,17.5799996
5536,73.4399969,0,10.5,0,0,45.23999816,17.69999946
5537,132.6399951,-1.000000119,29.89999998,0,0,72.11999694,31.61999914
5538,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5539,93.17999683,-1.000000119,11.39999998,0,0,65.43999685,17.33999962
5540,79.77999651,-1.000000119,12,0,0,44.71999779,24.05999915
5541,74.01999746,0,13.69999999,0,0,49.75999694,10.55999982
5542,132.6599939,-1.000000119,18.19999999,0,0,70.27999696,45.17999826
5543,25.25999904,0,3.699999988,0,0,19.27999842,2.280000009
5544,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5545,117.5799973,0,12.19999999,0,0,60.79999541,44.57999853
5546,151.9399938,-1.000000119,13.39999998,0,0,98.79999551,40.73999893
5547,128.8999938,0,18.29999995,2,0,67.91999583,40.67999905
5548,149.8999946,0,23.59999996,-2,0,76.63999614,51.65999828
5549,69.75999688,-1.000000119,17.19999999,0,0,47.79999737,5.759999916
5550,57.6199975,0,10.39999998,0,0,41.9999975,5.219999969
5551,99.85999715,-1.000000119,18.5,2,0,53.95999834,26.39999933
5552,85.2399978,0,13.5,0,0,55.47999751,16.25999942
5553,112.199997,0,22,0,0,64.27999824,25.91999903
5554,48.93999761,0,6.699999988,0,0,29.279998,12.95999951
5555,7.899999797,0,1,0,0,6.599999607,0.300000012
5556,149.0999955,-1.000000119,17.5,0,0,97.19999583,35.39999886
5557,91.19999807,0,13.19999999,0,0,58.79999632,19.19999953
5558,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5559,7.319999754,0,0.5,0,0,6.159999639,0.659999996
5560,42.89999914,0,9.199999988,-4,0,26.47999802,11.21999965
5561,49.89999741,0,5.899999976,0,0,35.23999801,8.759999879
5562,88.93999819,-1.000000119,14,0,0,52.83999787,23.09999891
5563,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5564,6.099999845,0,1,0,0,4.799999714,0.300000012
5565,81.41999698,0,16.39999998,0,0,44.43999796,20.57999903
5566,51.81999688,-1.000000119,5,0,0,40.43999809,7.379999854
5567,92.85999656,0,8.600000024,0,0,56.23999941,28.01999914
5568,151.4799982,0,27.29999995,0,0,74.3199974,49.85999855
5569,56.39999799,-1.000000119,4.5,0,0,47.91999909,4.979999907
5570,115.539997,0,16.39999998,0,0,69.31999625,29.81999887
5571,175.9399919,-1.000000119,27.19999999,2,0,86.35999727,61.37999777
5572,9.959999621,0,0.5,0,0,9.159999549,0.300000012
5573,35.57999867,0,4.5,-2,0,22.03999889,11.03999953
5574,26.27999884,0,0,0,0,25.67999882,0.600000024
5575,6.279999793,0,0.5,0,0,5.479999721,0.300000012
5576,35.13999909,0,5.5,0,0,23.63999861,5.999999866
5577,117.0999951,-1.000000119,14.5,0,0,65.67999752,37.91999844
5578,96.23999542,0,9.5,0,0,62.79999678,23.93999924
5579,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5580,68.75999752,-1.000000119,12.5,0,0,49.87999742,7.379999854
5581,73.49999639,-1.000000119,11.5,-2,0,46.51999831,18.47999934
5582,135.1399951,0,21.59999996,4,0,77.31999505,32.21999891
5583,61.73999721,0,12.09999996,0,0,45.0799979,4.56000001
5584,166.0399922,0,24.59999996,0,0,95.4799967,45.9599985
5585,64.21999818,0,8.199999988,0,0,36.63999951,19.37999951
5586,80.69999821,-1.000000119,10.09999996,0,0,62.71999845,8.879999898
5587,118.7999933,0,23.09999996,2,0,55.35999767,38.33999896
5588,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5589,97.29999755,-1.000000119,21,0,0,52.99999611,24.29999918
5590,102.499997,-1.000000119,12.19999999,2,0,48.6799973,40.61999836
5591,153.7799935,0,23.69999999,-4,0,83.67999604,50.39999858
5592,56.23999896,0,3.699999988,0,0,32.91999872,19.61999935
5593,67.37999841,-1.000000119,9,0,0,47.55999871,11.81999975
5594,64.33999795,-1.000000119,8.699999988,0,0,42.71999815,13.91999964
5595,5.099999905,0,0,0,0,4.799999714,0.300000012
5596,61.45999648,-1.000000119,9.699999988,0,0,43.75999792,8.999999844
5597,111.4799971,-1.000000119,28.19999999,-4,0,52.51999773,35.75999887
5598,56.25999832,0,5.5,-4,0,33.63999796,21.11999917
5599,56.21999784,0,7,0,0,39.07999767,10.1399997
5600,7.339999557,0,0,0,0,6.67999956,0.659999996
5601,60.0799973,0,6.5,0,0,48.71999727,4.85999991
5602,120.4399951,-1.000000119,26.69999993,0,0,64.79999685,29.93999939
5603,7.919999659,0,0.5,0,0,6.759999603,0.659999996
5604,81.33999689,0,8,0,0,55.51999693,17.81999939
5605,103.1399972,-1.000000119,15.5,0,0,63.67999725,24.95999909
5606,51.39999789,1.000000119,5.5,-2,1,29.39999944,16.49999945
5607,100.1399952,1.000000119,11,6,1,50.59999698,30.53999899
5608,38.07999867,0,4.199999988,0,0,23.67999786,10.19999956
5609,63.61999768,-1.000000119,10.69999999,0,0,46.83999804,7.079999886
5610,71.73999804,0,5.5,0,0,48.71999763,17.51999949
5611,76.63999753,-1.000000119,12.19999999,0,0,46.71999851,18.71999947
5612,81.47999784,0,15.19999999,0,0,45.03999753,21.23999921
5613,72.99999756,-1.000000119,10.19999999,0,0,52.99999715,10.7999998
5614,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5615,26.69999927,0,3.699999988,0,0,20.47999907,2.519999996
5616,29.65999889,0,3.699999988,0,0,21.87999946,4.079999961
5617,6.899999619,0,0,0,0,6.599999607,0.300000012
5618,7.799999595,0,0.5,0,0,6.999999464,0.300000012
5619,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5620,6.599999905,0,1.5,0,0,4.799999714,0.300000012
5621,157.9399925,-1.000000119,16.39999998,4,0,93.23999448,45.29999816
5622,69.39999683,0,11.39999998,0,0,36.99999774,20.99999931
5623,114.6999953,0,14.19999999,2,0,62.19999826,36.29999877
5624,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5625,96.99999499,-1.000000119,16.19999999,-4,0,62.03999789,23.75999936
5626,7.399999797,0,0.5,0,0,6.239999682,0.659999996
5627,88.5999966,-1.000000119,14.5,2,0,49.51999643,23.57999919
5628,63.65999721,0,10,0,0,49.27999845,4.379999921
5629,73.39999761,-1.000000119,13.19999999,0,0,49.43999672,11.75999978
5630,6.099999905,0,1,0,0,4.799999714,0.300000012
5631,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5632,116.6599968,-1.000000119,17.60000002,-2,0,71.87999611,30.17999912
5633,9.119999588,0,1.5,0,0,7.319999397,0.300000012
5634,71.47999698,0,9.699999988,0,0,48.27999806,13.49999972
5635,78.15999663,0,14.19999999,0,0,46.43999912,17.5199996
5636,6.099999845,0,1,0,0,4.799999714,0.300000012
5637,36.11999893,1.000000119,3.5,0,1,22.27999842,8.339999788
5638,7.199999511,0,0.5,0,0,6.39999944,0.300000012
5639,80.41999665,-1.000000119,13,0,0,53.95999888,14.45999955
5640,48.83999696,0,2.899999976,0,0,35.67999695,10.25999984
5641,9.059999764,0,1,0,0,7.399999559,0.659999996
5642,84.71999812,-1.000000119,12.5,0,0,62.839998,10.37999979
5643,5.679999769,0,-1.5,0,0,6.879999757,0.300000012
5644,8.599999607,0,0.5,0,0,7.799999535,0.300000012
5645,32.05999887,0,5.699999988,0,0,21.91999909,4.439999945
5646,64.01999702,-1.000000119,5,0,0,44.83999713,15.17999932
5647,71.05999757,-1.000000119,8.699999988,0,0,54.59999714,8.759999849
5648,78.71999726,-1.000000119,8.699999988,-2,0,53.39999844,19.61999942
5649,201.2599932,-1.000000119,33.09999996,16,0,90.99999448,62.15999798
5650,35.57999969,0,5.699999988,0,0,26.87999932,2.999999978
5651,85.4199979,0,10,0,0,44.75999826,30.65999907
5652,4.099999726,0,-1,0,0,4.799999714,0.300000012
5653,45.21999928,0,6.699999988,0,0,31.67999875,6.839999892
5654,124.1599965,-1.000000119,21.69999999,0,0,74.35999736,29.09999914
5655,59.23999739,0,6.5,0,0,44.51999739,8.219999835
5656,73.83999759,-1.000000119,15.19999999,0,0,44.27999778,15.35999946
5657,143.4399948,0,28,-4,0,81.87999642,37.55999865
5658,53.85999829,1.000000119,6.5,0,1,29.39999753,15.95999955
5659,89.19999788,-1.000000119,13,-4,0,55.51999716,25.67999907
5660,48.83999771,-1.000000119,2.5,0,0,40.19999827,7.139999829
5661,26.05999893,0,2,0,0,15.71999949,8.339999616
5662,5.099999905,0,0,0,0,4.799999714,0.300000012
5663,106.379996,-1.000000119,19.59999996,0,0,66.95999988,20.81999965
5664,131.0799952,0,10.5,0,0,64.47999585,56.09999754
5665,4.599999845,0,-0.5,0,0,4.799999714,0.300000012
5666,209.7999917,0,30.09999996,2,0,109.4799948,68.21999777
5667,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
5668,66.43999639,0,7.5,0,0,43.03999755,15.89999957
5669,60.97999656,0,5,0,0,49.07999611,6.899999775
5670,132.6999979,-1.000000119,35.99999994,-2,0,55.23999745,44.4599988
5671,98.21999605,-1.000000119,16.5,4,0,58.07999704,20.63999958
5672,99.83999681,-1.000000119,20.5,0,0,56.75999808,23.57999904
5673,119.2599962,-1.000000119,19,-2,0,63.35999806,39.8999985
5674,54.75999725,0,7.699999988,0,0,39.55999792,7.499999844
5675,80.09999675,0,11,2,0,49.99999696,17.09999947
5676,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5677,67.65999651,0,11.69999999,0,0,47.55999666,8.399999857
5678,62.01999733,-1.000000119,12,0,0,43.27999743,7.739999846
5679,81.33999719,-1.000000119,10,-4,0,55.27999823,21.05999934
5680,53.47999865,-1.000000119,10.19999999,0,0,38.03999855,6.239999898
5681,114.2399962,-1.000000119,13,6,0,65.87999722,30.35999895
5682,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5683,123.2599946,0,10,-2,0,48.83999832,66.41999738
5684,74.73999824,-1.000000119,11.5,-2,0,41.99999851,24.23999912
5685,6.099999845,0,1,0,0,4.799999714,0.300000012
5686,69.15999776,0,10.89999998,0,0,37.43999727,20.81999945
5687,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5688,169.599993,-1.000000119,24,-10,0,100.6799949,55.91999789
5689,8.419999778,0,1,0,0,6.759999603,0.659999996
5690,6.299999833,0,0,0,0,5.999999642,0.300000012
5691,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5692,7.659999669,0,0,0,0,7.359999657,0.300000012
5693,70.91999836,0,10.5,0,0,50.39999808,10.01999979
5694,40.73999864,0,6.5,4,0,20.63999856,9.599999763
5695,97.67999645,-1.000000119,12,8,0,59.35999789,19.3199994
5696,102.859996,1.000000119,8.199999988,0,1,53.11999816,39.53999847
5697,79.97999799,-1.000000119,11.69999999,0,0,56.43999782,12.83999969
5698,67.13999769,-1.000000119,8,0,0,51.79999679,8.339999817
5699,117.5599949,-1.000000119,20,0,0,64.95999756,33.59999865
5700,80.11999832,-1.000000119,10.89999998,0,0,58.87999824,11.33999982
5701,127.7599967,-1.000000119,38.79999995,0,0,53.47999821,36.47999902
5702,4.099999726,0,-1,0,0,4.799999714,0.300000012
5703,79.37999713,-1.000000119,16.19999999,0,0,53.4399976,10.73999981
5704,84.79999727,0,14.19999999,4,0,39.47999841,27.11999901
5705,7.919999659,0,0.5,0,0,6.759999603,0.659999996
5706,7.639999658,0,-0.5,0,0,7.839999557,0.300000012
5707,175.0199926,-1.000000119,31.19999999,-2,0,87.83999529,58.97999789
5708,81.79999726,-1.000000119,18.5,0,0,48.51999873,15.77999945
5709,117.0599968,0,23.19999999,-2,0,62.43999718,33.41999932
5710,76.97999929,-1.000000119,15,0,0,45.39999807,17.57999944
5711,25.91999942,0,4.199999988,0,0,19.31999883,2.399999984
5712,145.8199942,-1.000000119,21.5,4,0,82.31999587,38.99999833
5713,92.63999707,0,13.5,0,0,54.5999981,24.53999934
5714,62.05999853,0,10.69999999,0,0,43.19999832,8.159999825
5715,7.399999738,0,0.5,0,0,6.599999607,0.300000012
5716,74.65999727,-1.000000119,16,0,0,43.75999743,15.89999969
5717,6.019999921,0,1,0,0,4.719999731,0.300000012
5718,6.099999905,0,1,0,0,4.799999714,0.300000012
5719,7.899999499,0,0,0,0,7.239999473,0.659999996
5720,5.099999726,0,0,0,0,4.799999714,0.300000012
5721,78.93999746,0,10,0,0,49.67999795,19.25999932
5722,76.33999737,0,10.69999999,0,0,58.19999826,7.439999878
5723,6.819999635,0,0,0,0,6.159999639,0.659999996
5724,70.0999946,0,3,18,0,34.15999842,14.93999959
5725,102.5999956,-1.000000119,19.69999999,0,0,59.23999614,24.65999901
5726,68.15999661,-1.000000119,13.19999999,0,0,45.63999663,10.31999979
5727,76.0399957,0,10.5,0,0,41.71999764,23.81999923
5728,92.49999716,-1.000000119,14,0,0,52.67999779,26.81999897
5729,81.27999814,0,10.5,0,0,45.39999685,25.37999888
5730,95.63999656,-1.000000119,18.39999998,0,0,65.03999659,13.19999979
5731,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
5732,72.5399974,0,11.69999999,0,0,53.39999798,7.439999878
5733,79.67999685,0,13.19999999,-2,0,49.63999651,18.83999961
5734,7.619999707,0,0,0,0,6.95999971,0.659999996
5735,7.259999514,0,0,0,0,6.599999517,0.659999996
5736,72.43999577,1.000000119,10.69999999,0,1,42.75999686,16.97999961
5737,31.25999826,0,4.699999988,0,0,22.23999888,4.319999948
5738,6.099999845,0,1,0,0,4.799999714,0.300000012
5739,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5740,84.65999708,-1.000000119,10,0,0,58.43999796,17.21999943
5741,74.6799974,0,9.5,0,0,49.39999714,15.77999943
5742,77.19999754,0,11.5,0,0,49.3199988,16.37999939
5743,7.359999716,0,0.5,0,0,6.559999585,0.300000012
5744,7.419999599,0,0,0,0,6.759999603,0.659999996
5745,107.2799963,0,18.5,0,0,57.51999831,31.25999901
5746,83.89999676,0,12.5,4,0,42.07999659,25.3199991
5747,54.71999702,0,11.19999999,0,0,39.67999704,3.839999974
5748,81.0599957,-1.000000119,12.5,-2,0,51.99999464,19.55999939
5749,6.599999964,0,1.5,0,0,4.799999714,0.300000012
5750,4.099999756,0,-1,0,0,4.799999714,0.300000012
5751,5.099999905,0,0,0,0,4.799999714,0.300000012
5752,73.89999866,0,8.699999988,0,0,47.43999784,17.75999926
5753,80.13999619,-1.000000119,19.39999998,0,0,53.51999596,8.219999887
5754,5.69999969,0,0,0,0,5.399999678,0.300000012
5755,45.15999883,0,7.5,-6,0,28.95999783,14.69999962
5756,5.599999845,0,0.5,0,0,4.799999714,0.300000012
5757,85.67999581,-1.000000119,26.5,0,0,51.59999677,8.579999827
5758,73.39999604,-1.000000119,10.5,0,0,55.43999605,8.45999983
5759,93.75999486,-1.000000119,19,0,0,62.9199959,12.83999969
5760,157.4199951,0,21.79999995,-4,0,86.27999553,53.33999851
5761,70.43999827,0,7.699999988,-4,0,45.55999869,21.17999945
5762,108.9999966,-1.000000119,12,0,0,69.07999763,28.91999888
5763,6.099999905,0,1,0,0,4.799999714,0.300000012
5764,44.67999893,0,4,-4,0,27.2799983,17.3999994
5765,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5766,95.11999692,0,11.19999999,0,0,59.07999615,24.83999926
5767,93.73999746,0,11.69999999,2,0,55.7999965,24.23999936
5768,75.79999638,0,9.899999976,0,0,53.47999641,12.41999979
5769,71.99999842,-1.000000119,11.19999999,0,0,50.9999983,10.79999976
5770,85.65999714,-1.000000119,15.89999998,0,0,41.35999843,29.39999891
5771,63.77999721,-1.000000119,15.5,0,0,40.15999722,9.119999781
5772,6.159999728,0,0.5,0,0,5.359999657,0.300000012
5773,32.47999904,0,4.899999976,0,0,22.35999881,5.219999969
5774,82.49999677,-1.000000119,19,0,0,58.19999732,6.299999878
5775,27.49999952,0,6,0,0,19.27999854,2.219999969
5776,5.69999969,0,0,0,0,5.399999678,0.300000012
5777,7.299999774,0,1,0,0,5.999999642,0.300000012
5778,93.67999512,-1.000000119,16.89999998,0,0,60.07999821,17.69999975
5779,104.599996,-1.000000119,16,-2,0,57.63999805,33.95999862
5780,5.599999785,0,0.5,0,0,4.799999714,0.300000012
5781,39.85999826,0,6.699999988,0,0,24.75999849,8.399999842
5782,7.899999648,0,0,0,0,6.759999603,1.139999986
5783,77.25999734,0,12.69999999,0,0,56.63999757,7.919999883
5784,8.319999874,0,1.5,0,0,6.159999639,0.659999996
5785,5.779999733,0,0,0,0,5.479999721,0.300000012
5786,28.81999952,0,6,0,0,19.7599988,3.059999928
5787,5.099999845,0,0,0,0,4.799999714,0.300000012
5788,113.5999954,0,18.89999998,0,0,64.15999737,30.53999913
5789,38.7599986,1.000000119,-5,-2,1,29.95999825,13.79999965
5790,66.21999766,0,16,0,0,43.91999768,6.299999818
5791,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
5792,57.81999853,-1.000000119,9,0,0,43.63999821,6.17999988
5793,68.29999773,0,8,0,0,44.63999772,15.65999949
5794,59.27999794,0,6.199999988,0,0,39.63999851,13.43999962
5795,63.73999743,0,11,0,0,44.63999683,8.099999815
5796,6.899999797,0,0,0,0,6.599999607,0.300000012
5797,6.699999869,0,1,0,0,5.399999678,0.300000012
5798,7.479999721,0,0.5,0,0,6.67999965,0.300000012
5799,7.279999733,0,0.5,0,0,6.119999617,0.659999996
5800,30.53999814,0,-3.5,0,0,29.83999787,4.199999943
5801,36.75999732,0,-13.79999995,0,0,40.8399975,9.719999827
5802,53.8999956,-1.000000119,-20.30000001,-2,0,47.91999775,29.27999896
5803,155.1799933,-1.000000119,25.09999996,4,0,75.83999597,51.23999791
5804,94.67999619,-1.000000119,17,4,0,50.67999691,23.9999991
